,name,sub_category,main_category,deadline,launched,status,pledged_usd,goal_usd,duration,year,quarter,profit
2246,Sonder: An Immersive Dance Theatre Project,performances,dance,02/01/2017,03/12/2016,successful,4226,3600,30,2016,Q2,0.173888889
460,Song of the Stars,dance,dance,11/04/2016,12/03/2016,successful,25751,25000,30,2016,Q2,0.03004
1020,"Sonia Plumb Dance Company presents ""Shadows and Light""",dance,dance,12/07/2013,07/06/2013,successful,2025,2000,35,2013,Q3,0.0125
1855,Sophie Olson Dance Explosion sending STUCK to San Diego,dance,dance,14/04/2012,21/03/2012,successful,1968,1800,24,2012,Q2,0.093333333
1445,Sophie's Angels dance and art studio,dance,dance,25/03/2015,23/02/2015,failed,0,20000,30,2015,Q2,NA
1259,Soul In Motion 30th Anniversary Concert,dance,dance,15/02/2014,05/02/2014,failed,680,2000,10,2014,Q1,NA
2182,Soul Lab Dance Project premieres CHRYSALIS,dance,dance,13/07/2013,13/06/2013,successful,5914,5000,30,2013,Q2,0.1828
301,Sound + Resound: Make Tap Dance Happen,dance,dance,30/06/2012,05/06/2012,successful,5095.42,5000,25,2012,Q2,0.019084
2175,Sound is the Movement,dance,dance,14/03/2012,14/01/2012,successful,1605,1500,60,2012,Q4,0.07
2177,Soundproof ZoeDance,spaces,dance,24/12/2014,26/11/2014,successful,2311,2000,28,2014,Q2,0.1555
2805,SOUR,dance,dance,26/02/2012,27/01/2012,successful,1527,1500,30,2012,Q2,0.018
3817,South Africa Dance Initiative: Arts Education For All,workshops,dance,10/03/2018,05/02/2018,successful,5045,4500,33,2018,Q3,0.121111111
2551,South African Youth Day/USA Juneteenth Freedom of Expression,dance,dance,09/06/2013,14/05/2013,successful,2785,2500,26,2013,Q2,0.114
292,Spaghetti CO. - Are you still hungry? Italian Tour,dance,dance,29/07/2011,11/06/2011,successful,5994.7,5050,48,2011,Q4,0.187069307
2317,SPEAK | Cultural Exchange Through Dance in Bangladesh,dance,dance,11/06/2015,07/05/2015,failed,2715,12000,35,2015,Q3,NA
1206,Speak. Up! Move(meant). Change Lives.,dance,dance,30/04/2015,14/03/2015,successful,990.79,925.97,47,2015,Q4,0.070002268
1008,SpectorDance and MBARI present Ocean at the Smithsonian!,dance,dance,15/05/2012,09/04/2012,successful,5000,5000,36,2012,Q3,0
1618,SPELLBOUND,residencies,dance,09/07/2014,09/06/2014,successful,3010,3000,30,2014,Q2,0.003333333
2349,Spicing up Sweet Auburn Avenue. Urban Nutcracker & Season,dance,dance,01/06/2013,25/04/2013,successful,7086,7000,37,2013,Q3,0.012285714
1228,Spicy Masala Chai by Bollywood Dance Scene,performances,dance,11/07/2015,10/06/2015,successful,3140,3000,31,2015,Q3,0.046666667
2819,Spidey (Children's Entertainer),performances,dance,23/11/2014,24/09/2014,failed,3.14,2746.78,60,2014,Q4,NA
3576,Spiraling Fantasy,dance,dance,27/10/2011,27/09/2011,failed,50,800,30,2011,Q2,NA
1950,Splintered Glass Fringe Festival Campaign,performances,dance,20/07/2017,05/07/2017,successful,2300,2000,15,2017,Q1,0.15
1819,Spoken Motion: An evening of choreographed poetry,performances,dance,15/05/2015,30/03/2015,successful,558,528,46,2015,Q4,0.056818182
2794,Sponsor New Choreography from Leading Dance Artists for 2012,dance,dance,14/06/2012,15/05/2012,successful,11965,10000,30,2012,Q2,0.1965
3939,Sport f‡ºr Integration und Vereine,spaces,dance,08/08/2018,11/07/2018,failed,1272.281076,11336.8788,28,2018,Q2,NA
3388,Spotlight Dance Academy,spaces,dance,05/09/2016,06/08/2016,failed,25,5000,30,2016,Q2,NA
3900,"SPRALLEN aka S‡∂ders Dansbana, a public open air dance floor",spaces,dance,13/04/2018,19/03/2018,successful,2197.387506,1620.16275,25,2018,Q2,0.356275785
1646,Spreading hope through dance to Rwandan street children,performances,dance,15/10/2014,20/09/2014,successful,3169,3000,25,2014,Q2,0.056333333
2892,Spring Fling Square Dance featuring Allison Williams,dance,dance,18/03/2011,27/01/2011,successful,327,300,50,2011,Q4,0.09
741,Spring Student Dance Concert 2014,dance,dance,23/03/2014,21/02/2014,successful,1165,1000,30,2014,Q2,0.165
3084,Springboard Danse MontrÈal celebrates 12 years of success,dance,dance,18/09/2013,28/08/2013,failed,1455,2000,21,2013,Q2,NA
3892,SPRINGbreak ChoreoFest 2018,residencies,dance,16/02/2018,07/01/2018,successful,2000,2000,40,2018,Q3,0
2336,Springtime in Paris - a premiere ballet,dance,dance,28/04/2016,07/04/2016,successful,3881,3800,21,2016,Q2,0.021315789
2969,SSBT's 2014 Production of The Nutcracker,performances,dance,01/11/2014,01/10/2014,successful,2190,2000,31,2014,Q3,0.095
3591,SSDC 2015,dance,dance,20/05/2015,05/05/2015,successful,506,500,15,2015,Q1,0.012
3575,St. George Dance Company:  One Barre at a Time,dance,dance,25/02/2014,10/02/2014,successful,754,310,15,2014,Q1,1.432258065
3299,St. Josephs Road To Nationals,dance,dance,17/11/2016,18/10/2016,successful,1650,750,30,2016,Q2,1.2
3505,St. Louis Dance Theatre Premiere Season Kickstart!,dance,dance,01/02/2011,06/12/2010,failed,450,2500,57,2010,Q4,NA
2704,St. Paul Snowblower Ballet,performances,dance,01/12/2017,20/10/2017,failed,520,5000,42,2017,Q3,NA
3166,Staibdance: Versus,dance,dance,22/03/2013,26/02/2013,successful,6214,5678,24,2013,Q2,0.094399436
62,STALE.AMBUSH.WOMAN. dance theater by Sarah Hogland,performances,dance,06/04/2015,07/03/2015,successful,1080,915,30,2015,Q2,0.180327869
818,Stance LA Takeover '14,performances,dance,19/07/2014,03/07/2014,failed,0,500,16,2014,Q2,NA
2824,Standard Time - The Production,dance,dance,26/08/2013,24/07/2013,successful,41326,31000,33,2013,Q3,0.333096774
3290,Standard Time - The Workshop,dance,dance,27/07/2012,27/06/2012,successful,31028,12000,30,2012,Q2,1.585666667
1104,STANDARD TIME ï A Dance Musical  ï #whenchangecomes,dance,dance,21/07/2015,28/06/2015,successful,50141,37000,23,2015,Q2,0.355162162
1556,Standpoint Theories - Vietnam Edition with LÍ C·t Tr?ng L˝,performances,dance,03/01/2015,09/12/2014,failed,2550,8500,25,2014,Q2,NA
2838,Starbound Extravaganza Dance Performance,dance,dance,06/04/2013,20/02/2013,successful,2496,2200,45,2013,Q3,0.134545455
2423,Starbound Extravaganza Fundraiser,dance,dance,13/04/2015,02/03/2015,successful,2928,2700,42,2015,Q3,0.084444444
1794,Starr's Mill High School Dance Team National Competition,dance,dance,01/02/2014,24/01/2014,successful,2058,2000,8,2014,Q1,0.029
3222,"Start a Blues Dance Venue in Bellingham, WA",dance,dance,31/08/2011,21/07/2011,failed,50,800,41,2011,Q3,NA
999,Start up Burlesque Performance Career,performances,dance,31/08/2016,01/08/2016,failed,359.99,3320.98,30,2016,Q2,NA
400,Starving Ballerinas,dance,dance,09/02/2013,10/01/2013,failed,921,3000,30,2013,Q2,NA
2938,State of the Moon Address,performances,dance,12/06/2015,13/05/2015,successful,4325,3700,30,2015,Q2,0.168918919
279,State-of-the-Art Renovation at the SARAH BERGES DANCE STUDIO,spaces,dance,06/05/2016,31/03/2016,successful,16490,12000,36,2016,Q3,0.374166667
838,Steampunk / Electro Swing Events in SF,dance,dance,27/09/2011,13/09/2011,successful,730,500,14,2011,Q1,0.46
36,Steeping Pace,performances,dance,19/09/2015,20/08/2015,failed,220,1000,30,2015,Q2,NA
2310,STEP COLLECTOR GROOVE: LEARN TO DANCE YOUR FAVES,dance,dance,25/02/2014,24/01/2014,successful,387,200,32,2014,Q3,0.935
1783,Stephen Petronio Companyís 30/30/30 Challenge,dance,dance,19/02/2014,20/01/2014,successful,31995.01,30000,30,2014,Q2,0.066500333
3106,Steppin with style tv show,dance,dance,13/10/2013,13/09/2013,failed,0,1.00E+05,30,2013,Q2,NA
3148,Stepping Workshop Tour,dance,dance,01/05/2012,21/03/2012,failed,1000,2500,41,2012,Q3,NA
811,"Sticks & Stones, created in Boulder to perform in Philly",dance,dance,01/05/2012,30/03/2012,successful,3050,2700,32,2012,Q3,0.12962963
509,Still Life Dances performed at ODC Theater March 31,performances,dance,11/03/2016,10/02/2016,successful,2487,2000,30,2016,Q2,0.2435
606,"STILL MOTION presents ""Moments Defined""",dance,dance,16/10/2012,17/08/2012,successful,38570,25000,60,2012,Q4,0.5428
12,"STILL MOTION presents ""Moments Defined"" NYC",dance,dance,01/05/2014,18/03/2014,successful,27431,25000,44,2014,Q3,0.09724
3862,STILL WONDER FULL,performances,dance,01/04/2018,21/03/2018,successful,6023,5000,11,2018,Q1,0.2046
117,STIMULUS - Mariah Baker's Senior Honors Thesis Concert,performances,dance,28/03/2017,23/02/2017,successful,1425,1200,33,2017,Q3,0.1875
1231,"Stop, Breathe, Move - An Epilepsy Awareness Dance Video",dance,dance,31/07/2016,01/07/2016,failed,697,2000,30,2016,Q2,NA
1412,Streams- A Gaudium Fall Show!,dance,dance,16/10/2013,13/09/2013,failed,316,1000,33,2013,Q3,NA
2338,STREB: FORCES,dance,dance,25/11/2013,11/10/2013,successful,45512,45000,45,2013,Q3,0.011377778
3760,Striktly Summer - Salsa in Rotterdam,dance,dance,30/07/2018,23/07/2018,successful,8778.202335,7864.547492,7,2018,Q1,0.11617386
2905,String Lights Presents Connectome,dance,dance,17/07/2012,30/06/2012,successful,2225.83,2000,17,2012,Q2,0.112915
582,Stroll,dance,dance,12/07/2010,11/05/2010,successful,2265,2000,62,2010,Q4,0.1325
1922,Strung,dance,dance,07/05/2013,07/04/2013,successful,1480,1400,30,2013,Q2,0.057142857
993,Student Choreography Headed to The Dance Gallery Festival,dance,dance,23/08/2013,24/07/2013,successful,3575,3500,30,2013,Q2,0.021428571
500,"Student Dance Choreography, Song: Slip",performances,dance,06/03/2016,05/02/2016,successful,75,70,30,2016,Q2,0.071428571
1032,Student produced multimedia show showcasing dance and film!,performances,dance,15/02/2017,13/01/2017,successful,1106,700,33,2017,Q3,0.58
851,Studio 2400 Your Best Self Ever,spaces,dance,08/02/2018,10/12/2017,canceled,25,15000,60,2017,Q4,NA
554,Studio 33 Miami,dance,dance,18/08/2014,04/07/2014,failed,764,40000,45,2014,Q3,NA
3559,Studio Dance Art Fitness,performances,dance,16/11/2014,17/09/2014,failed,245,5000,60,2014,Q4,NA
3065,Studio Mangiameli Flamenco presents Tides,dance,dance,11/04/2014,04/03/2014,successful,4346.99,3950,38,2014,Q3,0.100503797
2566,Studio Stage Revival,performances,dance,04/05/2016,04/04/2016,failed,1,25000,30,2016,Q2,NA
848,Stylz Dance Team to national competition in Las Vegas,dance,dance,12/07/2012,26/06/2012,successful,2521,2500,16,2012,Q2,0.0084
2133,SuarezDanceTheater's Mother.F*cker.,dance,dance,11/10/2012,11/09/2012,successful,3335,3000,30,2012,Q2,0.111666667
334,Subject Matter,dance,dance,11/03/2012,10/02/2012,successful,5300,5000,30,2012,Q2,0.06
3685,Subject To Change,performances,dance,18/03/2015,25/02/2015,successful,1701,1500,21,2015,Q2,0.134
2036,SubRosa Dance Collective :: Living The Room,dance,dance,10/06/2013,22/05/2013,successful,2177.63,2000,19,2013,Q2,0.088815
2774,Sudeeka Level 2,workshops,dance,11/01/2015,12/12/2014,failed,107,777,30,2014,Q2,NA
1054,SueMo: A Dance Experience,performances,dance,25/06/2014,21/05/2014,successful,4390,3000,35,2014,Q3,0.463333333
619,Sugar & Spice Dance Recital 2018,performances,dance,28/10/2017,28/09/2017,successful,620,500,30,2017,Q2,0.24
501,"Sugarloaf Performing Arts (SPA) ""New Dance Facility Fund""",spaces,dance,05/06/2016,13/04/2016,successful,13405,12000,53,2016,Q4,0.117083333
3099,"Suhaila Salimpour presents Enta Omri ""You Are My Life""",dance,dance,10/07/2013,10/06/2013,successful,25672,25000,30,2013,Q2,0.02688
3580,SUITED,performances,dance,18/04/2017,19/03/2017,successful,1160,500,30,2017,Q2,1.32
2807,Summer Dance Blekinge 2015,performances,dance,30/06/2015,10/06/2015,failed,127.86,1183.88,20,2015,Q2,NA
906,Summer Dance Courses,workshops,dance,15/08/2017,31/07/2017,successful,2574.9,2574.9,15,2017,Q1,0
2110,Summer Intensive: Dream Dance,dance,dance,30/04/2015,28/03/2015,successful,999,800,33,2015,Q3,0.24875
1677,Summer's Different,dance,dance,25/04/2013,05/04/2013,successful,12293,12000,20,2013,Q2,0.024416667
1704,Summertime with Cornfield Dance,performances,dance,26/06/2015,21/05/2015,failed,370,2000,36,2015,Q3,NA
2189,Sunday,dance,dance,15/04/2012,16/03/2012,successful,10236,7000,30,2012,Q2,0.462285714
2796,SUNRISE IN THE QUANTUM REALM,dance,dance,18/11/2010,19/10/2010,successful,4143,4000,30,2010,Q2,0.03575
2776,Sunset for Dancers (Canceled),spaces,dance,11/04/2016,10/03/2016,canceled,1077,5440,32,2016,Q3,NA
997,SunToursDR,dance,dance,09/08/2016,10/06/2016,failed,0,10000,60,2016,Q4,NA
1209,Super Crazy Epicz Monkey Peguin Dance of much happy,performances,dance,10/10/2014,10/09/2014,failed,0,35.72,30,2014,Q2,NA
3583,"super sad love songs (or, love makes us all losers)",performances,dance,15/02/2016,25/01/2016,successful,2810,2800,21,2016,Q2,0.003571429
1666,"Supper,people on the move! on tour",performances,dance,13/04/2016,14/03/2016,failed,186,3000,30,2016,Q2,NA
2681,Supply the Skillz - Hip Hop Festival - 10th Year Anniversary,dance,dance,19/07/2013,09/06/2013,successful,7729.01,6000,40,2013,Q3,0.288168333
498,Support a Contemporary Dancer's Tour of Asia,performances,dance,02/11/2016,27/09/2016,successful,3150,3150,36,2016,Q3,0
1488,Support a National Tour of Bridging the Void,performances,dance,09/09/2014,10/08/2014,successful,1639.5,1623.27,30,2014,Q2,0.009998337
969,Support A Short,dance,dance,23/12/2012,23/11/2012,successful,305,300,30,2012,Q2,0.016666667
757,Support Ballet Latino de San Antonio,performances,dance,09/05/2015,06/04/2015,successful,2087,2000,33,2015,Q3,0.0435
1679,Support Bill Evans Dance Company's 40th Anniversary Concert,dance,dance,07/04/2014,14/02/2014,successful,4500,4500,52,2014,Q4,0
693,Support ClancyWorks Dance Company!,dance,dance,04/11/2011,05/10/2011,successful,2506,2500,30,2011,Q2,0.0024
1499,Support CONVERGE Dance Festival in it's 3rd season,dance,dance,23/04/2016,24/03/2016,successful,2006,2000,30,2016,Q2,0.003
1102,Support David Dorfman Dance's MASS MoCA Production Residency,dance,dance,01/10/2013,28/08/2013,successful,10713,10000,34,2013,Q3,0.0713
3658,"Support Diego to break walls in Cairo, Egypt",performances,dance,28/08/2017,10/08/2017,failed,210.98,1787.99,18,2017,Q2,NA
2011,Support Duende: Sole for Soul,dance,dance,01/06/2017,29/04/2017,canceled,0,1500,33,2017,Q3,NA
1836,Support emerging Indian-contemporary dance - Kalamandir Dance Company,dance,dance,01/10/2010,17/08/2010,successful,3193,3000,45,2010,Q3,0.064333333
3109,Support for Montreal FRINGE Festival!,dance,dance,29/04/2012,30/03/2012,successful,5077,4000,30,2012,Q2,0.26925
3751,Support Full Circle at Dance Place,performances,dance,31/12/2017,01/12/2017,successful,5788,5500,30,2017,Q2,0.052363636
3151,Support Fullstop Dance's December performance,performances,dance,05/12/2016,08/11/2016,successful,1700,750,27,2016,Q2,1.266666667
827,"Support Happendance ""Indian Summer""",performances,dance,18/10/2014,18/09/2014,successful,2031,2000,30,2014,Q2,0.0155
99,Support High School Dance Team,performances,dance,05/04/2016,21/03/2016,failed,15,10000,15,2016,Q1,NA
2945,Support Korhan Basaran and Dancers at the Ailey..,dance,dance,22/06/2011,25/05/2011,successful,2550,2500,28,2011,Q2,0.02
153,Support Korhan Basaran's New Contemporary Dance Piece..,dance,dance,16/12/2010,28/11/2010,successful,927,700,18,2010,Q2,0.324285714
3140,Support Maryland Dhoom! (Canceled),dance,dance,01/06/2015,02/05/2015,canceled,10,500,30,2015,Q2,NA
3741,Support New Dance Alliance,dance,dance,16/06/2018,25/04/2018,successful,10150,10000,52,2018,Q4,0.015
2165,Support our new projects in Germany and Israel!,residencies,dance,21/12/2016,21/11/2016,successful,10775,10000,30,2016,Q2,0.0775
1753,SUPPORT OUR TOURS TO MEXICO AND ECUADOR!,performances,dance,22/12/2017,29/11/2017,successful,12531,12345,23,2017,Q2,0.015066829
435,Support PMCD¥s ®From a Different Clay®,dance,dance,08/06/2011,28/04/2011,successful,1940,1500,41,2011,Q3,0.293333333
2761,SUPPORT POLE TO POLE FITNESS MAIN STREET EXPANSION,spaces,dance,23/02/2015,24/01/2015,failed,917,50000,30,2015,Q2,NA
3785,Support 'Red Patience',performances,dance,07/12/2018,11/11/2018,successful,3180,3000,26,2018,Q2,0.06
2887,Support Soles of Duende,dance,dance,31/05/2017,01/05/2017,successful,1836,1350,30,2017,Q2,0.36
305,"Support the artists of ""this.placed""",dance,dance,22/12/2011,03/11/2011,successful,6906,6800,49,2011,Q4,0.015588235
1237,Support the Arts: 2011 Fire Dancing Expo In Union Square,dance,dance,18/02/2011,28/01/2011,successful,4705,4450,21,2011,Q2,0.057303371
1274,SUPPORT the CURRENT SESSIONS!,dance,dance,25/11/2011,25/10/2011,successful,3855,3825,31,2011,Q3,0.007843137
1491,Support the opening of a new dance studio in Ottawa!,dance,dance,24/02/2014,21/01/2014,failed,189.78,67458.18,34,2014,Q3,NA
3993,Support The Pole Fitness Movement!,spaces,dance,10/05/2017,10/04/2017,failed,120,2900,30,2017,Q2,NA
1780,Support the Sokolow Ensemble in Anna's Americana,performances,dance,10/11/2014,04/10/2014,successful,9100,7500,37,2014,Q3,0.213333333
1943,Support the Sokolow Theatre/Dance Ensemble,performances,dance,01/03/2016,23/01/2016,successful,6626,6500,38,2016,Q3,0.019384615
3754,Support the Sokolow Theatre/Dance Ensemble 2018 Season,dance,dance,03/03/2018,01/02/2018,successful,7505,6000,30,2018,Q2,0.250833333
2065,Support 'theMiddletonCorpus' for our Performances in Spain,performances,dance,30/06/2014,27/05/2014,successful,445.73,428.59,34,2014,Q3,0.0399916
900,Support Young Ballet Dancers,performances,dance,09/03/2016,08/02/2016,failed,553,5000,30,2016,Q2,NA
2501,Surface Stained,dance,dance,10/11/2012,09/10/2012,successful,1050,1000,32,2012,Q3,0.05
3191,Surfing Waves with Menlowe Ballet,dance,dance,12/09/2012,13/08/2012,successful,20825,20000,30,2012,Q2,0.04125
3666,Sustain a Superhero,dance,dance,21/07/2011,21/06/2011,successful,1861,1000,30,2011,Q2,0.861
2359,Sustaining Grace,dance,dance,17/05/2014,15/04/2014,successful,5577,5000,32,2014,Q3,0.1154
1256,Swallowsfeet2015,performances,dance,25/03/2015,05/03/2015,successful,3571.59,3198.21,20,2015,Q2,0.116746555
2664,Swan Songs,dance,dance,28/10/2011,07/10/2011,successful,2510,2500,21,2011,Q2,0.004
3795,"SwiShwiSh Dance Presents ""‡Ångeles Ca‡≠dos""",dance,dance,26/07/2011,26/06/2011,successful,1224,700,30,2011,Q2,0.748571429
2688,"SwiShwiSh Dance Presents ""¡ngeles CaÌdos""",dance,dance,26/07/2011,26/06/2011,successful,1224,700,30,2011,Q2,0.748571429
4001,Swivel and Swirl Dance Lounge,spaces,dance,07/01/2019,08/11/2018,failed,3021,20000,60,2018,Q4,NA
2021,Swordplay for Bellydance DVD,dance,dance,18/12/2013,18/11/2013,successful,1861.13,1000,30,2013,Q2,0.86113
1133,Sydney's Dancing Feat,residencies,dance,27/03/2015,25/02/2015,failed,125,6500,30,2015,Q2,NA
405,SYNAESTHESIA DANCE EXPERIENCE: 4D MULTISENSORY SHOW,performances,dance,04/09/2017,05/08/2017,successful,8040,7000,30,2017,Q2,0.148571429
2612,Synapse Arts - New Works,dance,dance,01/10/2012,11/09/2012,successful,1242,1000,20,2012,Q2,0.242
3009,'Syncopation' Lindy Hop Glass Floor Routine & Film,dance,dance,09/09/2012,15/08/2012,successful,5548,5000,25,2012,Q2,0.1096
3512,SYREN invited to be featured in Paris!,dance,dance,28/10/2012,28/09/2012,successful,4080,3750,30,2012,Q2,0.088
950,SYREN Modern Dance 8th New York Season,dance,dance,01/01/2011,07/11/2010,successful,5095,5000,55,2010,Q4,0.019
964,"SYREN Modern Dance and Bach's, ""The Art of Fugue""",dance,dance,31/12/2013,06/12/2013,successful,7050.14,7000,25,2013,Q2,0.007162857
135,"SYREN Modern Dance, Michigan Tour 2015",performances,dance,19/03/2015,01/03/2015,successful,4025,4000,18,2015,Q2,0.00625
189,Sytera Yoga Studio Opening in McLean,spaces,dance,28/12/2017,28/11/2017,successful,12185,10000,30,2017,Q2,0.2185
1315,T 2 T H E R I N G 2016 | Acts of Matter | The Fragments,performances,dance,02/01/2016,01/12/2015,successful,5101,5000,32,2015,Q3,0.0202
2974,T.EENAGERS - Financement HHI 2016 (Canceled),dance,dance,30/07/2016,15/06/2016,canceled,7.68,15357.44,45,2016,Q3,NA
1127,T.M.I. (too much information),performances,dance,21/04/2015,03/03/2015,successful,1487,1000,49,2015,Q4,0.487
3813,'Table of Contents' - the film,dance,dance,13/06/2018,14/05/2018,successful,3056,3000,30,2018,Q2,0.018666667
2716,TACKLING ROMEO Choreography,dance,dance,12/03/2013,20/02/2013,successful,5322,5000,20,2013,Q2,0.0644
2685,Tactical Bodies: The Choreography of Non-Dancing Subjects,dance,dance,20/03/2013,18/02/2013,failed,150,1400,30,2013,Q2,NA
2296,Taekwondo Academy of Colorado designs first studio!,spaces,dance,26/03/2015,27/02/2015,canceled,1337,9331,27,2015,Q2,NA
2198,TAGABANUA: a Philippine dance project by Jay Loyola,dance,dance,21/08/2011,04/08/2011,successful,2600,2500,17,2011,Q2,0.04
2044,Tahiti Mana - Tahitian Dance Competiton,dance,dance,23/02/2013,24/01/2013,successful,5645.99,5000,30,2013,Q2,0.129198
1935,Take a Little Off the Cuff,performances,dance,31/10/2014,15/09/2014,successful,1520,1500,46,2014,Q4,0.013333333
2835,Take my hand....,spaces,dance,15/09/2014,30/07/2014,failed,0,4085.17,47,2014,Q4,NA
2218,Take Root,dance,dance,16/12/2012,16/11/2012,successful,14028.56,12000,30,2012,Q2,0.169046667
1170,Take Root at Red Bull House of Art,performances,dance,17/11/2014,18/10/2014,successful,2559,2000,30,2014,Q2,0.2795
392,Take Root at The Red Bull House of Art,performances,dance,05/01/2016,06/12/2015,successful,3512,2500,30,2015,Q2,0.4048
3079,Take the Plunge,dance,dance,01/04/2013,02/03/2013,successful,1190.82,1000,30,2013,Q2,0.19082
2049,Take the Sibyls to the Stratosphere,dance,dance,02/12/2010,02/11/2010,successful,1186,1000,30,2010,Q2,0.186
681,TAKE THESE BROKEN WINGS,performances,dance,27/11/2016,28/10/2016,successful,5400,5000,30,2016,Q2,0.08
1544,TakeFlight,dance,dance,30/09/2014,05/09/2014,failed,1755.5,8000,25,2014,Q2,NA
2129,Taking Up Room on the Floor (Canceled),dance,dance,19/02/2011,20/01/2011,canceled,0,500,30,2011,Q2,NA
1134,Talk to the Waves [how they are beautiful and then gone],performances,dance,31/05/2015,02/04/2015,successful,1839.76,1533.13,59,2015,Q4,0.200002609
5,Tall Tales: An evening of dance with ChoreoJoey,performances,dance,07/08/2016,21/07/2016,failed,5,3000,17,2016,Q2,NA
605,Tall Women in Clogs,performances,dance,01/07/2015,01/06/2015,successful,10521,9000,30,2015,Q2,0.169
3298,Tamara Saari Dance,dance,dance,01/03/2012,30/01/2012,successful,2017.11,2000,31,2012,Q3,0.008555
2884,Tamara Saari Dance East & West,performances,dance,10/06/2014,07/05/2014,successful,5050,5000,34,2014,Q3,0.01
427,Tampa Bay Ballet Gala Performance,dance,dance,06/08/2011,07/07/2011,failed,50,5000,30,2011,Q2,NA
2939,Tampopo Redux,dance,dance,19/03/2015,17/02/2015,successful,4819.29,4340.28,30,2015,Q2,0.110363847
2473,Tandemonium,dance,dance,20/01/2012,21/12/2011,successful,1818.43,1700,30,2011,Q2,0.069664706
1343,Tangle,dance,dance,10/09/2012,17/08/2012,failed,275,3000,24,2012,Q2,NA
2784,Tango 360 -- Embraces,dance,dance,12/10/2013,12/09/2013,successful,6033,6000,30,2013,Q2,0.0055
1490,"Tango Vesre ""inverted tango""",dance,dance,29/01/2012,20/12/2011,successful,2040,1800,40,2011,Q3,0.133333333
857,TangoBus,spaces,dance,03/06/2017,24/05/2017,failed,33.53,2235.21,10,2017,Q1,NA
2496,Tank9 & Mary Nine Anime Expo 2012 Dance & Documentary,dance,dance,20/05/2012,20/04/2012,successful,1728,1500,30,2012,Q2,0.152
1421,tank9 & Mary Nine Otakon 2012 Dance & Documentary,dance,dance,28/05/2012,28/04/2012,successful,1520,1500,30,2012,Q2,0.013333333
396,tanzmobil ñ project to support dance production,dance,dance,07/09/2015,11/08/2015,successful,8112.95,7887.59,27,2015,Q2,0.028571465
1877,Tap Teaser,dance,dance,16/06/2013,24/05/2013,successful,1031,1000,23,2013,Q2,0.031
1720,Tap Videos.,performances,dance,22/03/2015,20/02/2015,failed,0,350,30,2015,Q2,NA
1555,Tapestry Repairs & Facelift,spaces,dance,06/06/2014,22/05/2014,successful,9095,7750,15,2014,Q1,0.173548387
1240,Taryn's Dance Company,dance,dance,18/07/2017,03/06/2017,canceled,4362.5,39695.14,45,2017,Q3,NA
89,Taylor's been selected to represent Canada at World Hip Hop,performances,dance,10/07/2014,17/06/2014,failed,70.48,3289.16,23,2014,Q2,NA
3937,Taylor's Dance Intensive/Project,performances,dance,28/04/2018,29/03/2018,failed,20,2000,30,2018,Q2,NA
3468,TCDC Holiday Show,performances,dance,02/06/2014,03/05/2014,successful,3567,3500,30,2014,Q2,0.019142857
2948,TDC Presents The Nutcracker 2017,performances,dance,02/11/2017,03/10/2017,successful,1372,1100,30,2017,Q2,0.247272727
2449,TDC: Taryn's Dance Company,dance,dance,05/08/2017,18/07/2017,successful,15734.35,15733.17,18,2017,Q2,7.50E-05
3648,Teaching Children Science through Dance,dance,dance,17/02/2015,31/01/2015,successful,2272,2000,17,2015,Q2,0.136
3489,Teaching Dance - Around The World - FORIFAI FOR THE CHILDREN,dance,dance,19/07/2015,20/05/2015,failed,20,35000,60,2015,Q4,NA
3615,TEAM SABOR CUBANO to DENMARK,performances,dance,13/05/2015,13/04/2015,failed,0,16001.28,30,2015,Q2,NA
2678,Techniques for Landing,dance,dance,15/06/2013,24/05/2013,successful,1953,1000,22,2013,Q2,0.953
912,tedted Make Art Thing. You Help?,performances,dance,06/12/2016,15/11/2016,successful,3230,3000,21,2016,Q2,0.076666667
3814,tedted Performance Group August Fundraiser,performances,dance,09/09/2018,05/08/2018,successful,8911,8000,35,2018,Q3,0.113875
603,Teens@Graham Dance Residency at Harlem High School,dance,dance,28/06/2012,29/05/2012,successful,3543,3300,30,2012,Q2,0.073636364
3921,Tele-Gala-A-Thon,dance,dance,05/06/2018,04/06/2018,successful,13750,10000,1,2018,Q1,0.375
616,Tent Fund,performances,dance,26/10/2015,25/09/2015,failed,59.27,293.42,31,2015,Q3,NA
468,"Terra Dance Project's Richmond, VA Premiere!",dance,dance,11/11/2011,10/10/2011,successful,1205,750,32,2011,Q3,0.606666667
3409,Terrick and AJ Hip Hop in Germany,dance,dance,04/09/2014,26/07/2014,failed,9.19,6435.01,40,2014,Q3,NA
3806,Terrific Freight,dance,dance,17/10/2018,17/09/2018,successful,2705,2500,30,2018,Q2,0.082
754,Texas State to perform in DUMBO Dance Festival,dance,dance,01/09/2011,29/07/2011,successful,1600,1600,34,2011,Q3,0
143,Texture Contemporary Ballet Presents Blur,dance,dance,25/06/2012,10/05/2012,successful,4635.48,4000,46,2012,Q4,0.15887
3441,"Texture Contemporary Ballet presents Life, Love, & Jazz",performances,dance,21/07/2014,16/06/2014,successful,6100,5000,35,2014,Q3,0.22
3394,Texture Contemporary Ballet presents Perpetual Motion,dance,dance,14/07/2013,13/06/2013,successful,4925.17,4000,31,2013,Q3,0.2312925
